,0,1,2,3,4,5,6,7,8,9,10,11,12
GOMF_ADP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY87,0.8990710995826551,0.2561059131270056,-1.47385550011671,0.0201674762744743,-0.0794199200957384,0.667583691306851,0.1959451973437955,0.2105566938745839,-0.537343247867294,-0.9429560755216136,-1.1294188877745797,-0.9288486053356564,-1.1480417174979245
GOMF_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY90,-0.0961739336672098,-0.1260915428713469,0.0409963835033015,0.2409522879777032,-0.0791628572969094,-0.1234101760011926,0.1327103274096276,-0.0776886588252988,0.4256224402871256,0.060687663066042,0.0206276972233079,0.0798734603483033,0.4167213690610336
GOMF_ALCOHOL_BINDING91,0.4004894111465479,1.634603160356077,-1.1555736534716343,-2.259342556594925,-0.3489254928644702,2.566845238937879,-1.878033468686504,2.557583454679304,-2.225566502068032,-1.1780376066851863,-1.479038691697106,-1.9105280560318256,-1.4373896809796836
GOMF_ALCOHOL_DEHYDROGENASE_ACTIVITY_ZINC_DEPENDENT92,-0.1295615879131256,-0.3414873573226765,-0.4642717486108772,1.1264301093544062,-0.2920558728731391,-0.3972520459376484,1.2888244728462597,-0.3474530696133092,-0.0338569339942436,0.1642077665084497,-0.3089695110042922,0.9410907358238793,-0.3648788597089848
GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY94,-0.0369429190512139,-0.2191452729117463,-0.9483085904398576,1.1114949751324132,-0.1524106994967028,-0.2205265911511638,1.1869147802841216,-0.1991792331707486,0.0828801841851427,0.1990765830797163,-0.2459916016135797,0.5115158302869331,-0.2946645708341472
GOMF_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY93,1.122108181032094,1.070227247393414,-1.454692305087269,-0.984210128411419,0.545055036417215,0.7911018162890067,-0.9963771126544188,0.3718478301647983,-1.6091651961155826,-1.450382690405072,-1.153886592015666,-1.700552632758753,-1.5589348430675518
GOMF_ALDEHYDE_LYASE_ACTIVITY97,0.8156808574654353,1.3680915262970132,-1.482391299863392,-1.4452554934832769,0.8119666527067997,1.189954193130331,-1.6945668168538743,1.063752193081182,-1.8740824822992628,-1.6708371156126225,-0.8321718954015516,-1.5743501157289688,-1.7664434143446353
GOMF_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY98,0.5625919727516773,0.7879440463713092,-1.1061571696548764,-0.3523248669844151,0.526704050197165,0.2873814478075902,-0.475742529764226,0.2010614606866028,-1.1004092564794852,-1.0557828804083946,-0.6555488708174267,-1.316706573665708,-1.3405481734405915
GOMF_ALDO_KETO_REDUCTASE_NADP_ACTIVITY99,1.1566271427245869,1.250511270284502,-1.675412376753329,-1.1290705563119432,0.9423923432902412,0.795680598308421,-1.257839329951263,0.4507890374059218,-1.86140515256864,-1.7298336191330403,-1.403714827876291,-1.7487956377987182,-1.8826018177384969
GOMF_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY105,-0.1448449696731046,0.1172659841726434,0.5450283355120669,-0.1186181932088017,0.1408098166138105,-0.1216721937586778,-0.2394857687983875,-0.4465583775105639,-0.0809385391326427,-0.3167766530931766,-0.2002863147322138,-0.3507452635820545,-0.5320470983417331
GOMF_ALPHA_GLUCOSIDASE_ACTIVITY111,1.1702553663552522,0.790788937075911,-0.5658454411048951,-0.8725832487519805,0.2729404890782288,-0.0237352286351892,-1.038819584612109,-0.0339228517578547,-0.9392335682937664,-0.9272360256731936,-0.6651427682953119,-1.109444297202117,-1.2547986789644603
GOMF_AMIDE_BINDING116,1.8781405572162853,2.8751508989965604,-2.278661627569897,-3.791331424284152,1.2520499184324971,2.6585184457453623,-3.902518998445805,2.1443667418353947,-4.131322072324811,-2.867014266268335,-1.0393597996075128,-3.562134062484158,-2.702934388628772
GOMF_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY117,0.8286810677397405,0.8091418319122562,-0.6330428004654153,-1.1355774520904922,0.0796898691377737,0.961249751091258,-1.187134912418223,0.3441893449591094,-1.0494693174352476,-1.09429782622155,-0.9521974854000008,-0.6972929620803779,-1.238406822366619
GOMF_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY131,0.5782179365113033,0.5193225216483933,-0.4801051881003032,-0.5908537600405653,0.0079478684221631,0.4138781363193106,-0.6784069746249822,0.269368592554106,-0.7589848648372162,-0.4956414715697766,-0.3433563578120933,-0.6216962924605585,-0.5052277933083673
GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY132,1.3420498594658976,1.6895887571561723,-1.612258230203836,-1.6373771156498282,0.2317351681718006,1.3247721569157338,-1.698189231515607,0.8268548057433126,-1.9836626249176292,-1.5985623540720255,-1.569152576366116,-2.343777251667287,-1.5337116086851057
GOMF_AMINOACYLASE_ACTIVITY121,0.4286330455130776,0.4302298649710274,-0.4359148499068544,-0.6502127016080769,0.129059326228369,0.6075515131967918,-0.7116213921411136,0.4231194330450043,-0.6657460184547312,-0.5622918295357417,-0.587021902505236,-0.6583205183911247,-0.8893890332058336
GOMF_AMINOPEPTIDASE_ACTIVITY125,1.4918932824177826,1.7591701025736544,-2.067452620626681,-1.6470742841096435,0.9210115923730654,1.0500745558236202,-1.8987247070467093,0.8966751477117457,-2.25227870880097,-1.81404988965602,-1.691335247896267,-1.772350516363634,-2.2919817717130657
GOMF_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY134,-0.4618206576355685,-0.4674714563912809,0.0219593641540283,1.1530518311461329,-0.505288029191524,-0.4742369406802025,1.5215598994241963,-0.5059881956764576,1.3647708191203631,0.6863490529744076,-0.5072566152507016,-0.384793633183869,-0.5218658629370571
GOMF_AMP_BINDING136,0.8143687883871731,0.3767845486085943,-1.0743554979016838,-0.6054329763787462,0.1129654913841229,0.8797491483688604,-0.4775472340330817,0.2930375231440539,-0.8119025491472345,-0.6748947343555372,-0.5637588599175088,-0.5012768366809983,-0.5783997008463211
GOMF_AMYLOID_BETA_BINDING138,0.8235932105989124,1.5540927187840572,-1.1442971229581016,-2.390224030876772,0.1314926148793095,2.29737485483338,-2.105415991127401,1.7560089338316014,-2.319106815332765,-1.6111720746707243,-0.378411349932942,-2.085440716670759,-2.211786136956305
GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING139,-0.2234060959704473,-0.2600133537553795,-0.215291332760474,0.7280077185559933,-0.2060476224835937,-0.2796874168288281,0.9307556477648556,-0.3350879576074301,1.044813271319711,-0.220261161046661,-0.1056719421572278,0.0728958540919787,0.2799249358379893
GOMF_ANDROSTAN_3_ALPHA_17_BETA_DIOL_DEHYDROGENASE_ACTIVITY141,-0.1402880245349257,-0.2890563883763691,1.1470432966728163,-0.4382867737031155,-0.2986070492686711,-0.0224294075092182,-0.2091172678321274,-0.0349734152460844,0.1123155331542482,0.1676253035630269,0.0725160271941454,0.2447444468928559,0.5170317720712003
GOMF_ANKYRIN_BINDING144,0.1702278342922125,0.135738335115905,0.4849765893715986,-0.2442568333387012,-0.0638395329985285,-0.1728724602343126,-0.4499197973048637,-0.2341402368915558,-0.0510690443394905,-0.5251135312932518,-0.2808498980911223,0.810274352623868,-2.297050841278602
GOMF_ANKYRIN_REPEAT_BINDING145,-0.0432690535391437,-0.028978913255948,0.2684968651177624,-0.0318135042572369,-0.1433662271797438,-0.0257852660907034,0.0215141678169779,-0.0733690189223716,0.043665386461615,-0.1851306374878226,-0.1082136146416589,0.3539861992463731,-0.2896799097230599
GOMF_ANTIGEN_BINDING147,-0.0820975041486781,-0.1081532083360092,0.1622159729293157,-0.166474533686515,-0.1936237350435235,-0.0617404369161702,-0.1772989248861712,-0.0191189197065629,-0.046051246944869,-0.1197687640464158,0.1518346300590341,-0.0051872981274209,14.739700756934068
GOMF_ANTIOXIDANT_ACTIVITY148,1.683131309065079,1.6156011169869626,-2.491638666730564,-2.0805182384170835,1.5311869785182377,1.7128966878373113,-2.3946141673188985,1.5327992470685825,-3.1082869577254497,-2.2356667415567686,-2.030165483218036,-2.2720060339076817,-2.58878585306888
GOMF_ANTIPORTER_ACTIVITY149,1.9355353526552592,1.0579278200190108,-2.236017717855179,-1.024931726893102,0.1918769338690447,1.2408912289624916,-1.0168498497706122,0.3872362819368861,-1.7993050042463772,-1.3094816119534525,-1.6385336360726015,-2.308287857244373,-1.6004369078751373
GOMF_AP_1_ADAPTOR_COMPLEX_BINDING153,-0.0183027216767814,-0.0467123372613441,0.4832658231160667,-0.0415740124999695,-0.1031527482697132,-0.1085368281349068,-0.0348834524985131,-0.3171864654390506,0.0302348661641443,-0.377115509026853,-0.0441299787395421,0.0416168475689406,-0.4929377906061331
GOMF_APOLIPOPROTEIN_BINDING151,0.8319899133802477,0.5199076634454177,-0.1430965626797357,-1.0855469299780496,0.2307816150527507,0.4021442894464556,-1.4940229564465584,0.2462294068645413,-0.7382294261300274,-0.4358098090200186,-0.2637661755151405,-0.3526063424742257,-0.5005036482449892
GOMF_APOLIPOPROTEIN_RECEPTOR_BINDING152,0.1531941547738241,0.5574942591020379,-0.3450530991657725,-1.4452695270141072,-0.6426154549889171,2.059366958807449,-0.9934723474460818,1.6849242065788457,-1.297478633069982,-0.5828170526163194,-0.6501190223867437,-0.5070394103332805,-0.6261400935745027
GOMF_ARACHIDONATE_COA_LIGASE_ACTIVITY155,0.3724492323649717,0.6884002632989707,-0.9489634303848992,-0.2632871954289227,0.4595796270495501,0.1298916426826354,-0.3371463382841433,0.0829182194164078,-0.58949703233393,-0.3379454499936873,-0.8654199168144987,-0.6536619110899292,-0.5166824020557096
GOMF_ARACHIDONIC_ACID_MONOOXYGENASE_ACTIVITY156,0.6357454600584184,0.3895677862987394,-0.4766610203970912,-0.6255807713340589,-0.0529663621384201,0.8059804349560143,-0.6426304140784123,-0.0209373153862496,-0.7733941576966225,-0.5536772893582307,-0.5908837080396574,-0.4894501489732547,-0.940127224642628
GOMF_AROMATASE_ACTIVITY159,1.196535519581669,0.6740425047021461,-0.8441115241111693,-1.2811755841780068,-0.2433948612074825,1.628492232644503,-1.1824576900530102,0.1937236225477415,-1.4214913642886455,-1.1005628035050343,-1.1472640251651087,-0.7646154971367664,-1.425765431465894
GOMF_ARRESTIN_FAMILY_PROTEIN_BINDING162,0.0517168151903285,-0.0296392192504991,0.3417789960176055,-0.1433343936554408,-0.1005433456588301,0.011104705478969,-0.0849686468971503,-0.2013898797194606,-0.187182369527901,0.0151740159734635,0.208075684449039,-0.1992492829679885,-0.1557499165515552
GOMF_ARYL_SULFOTRANSFERASE_ACTIVITY166,0.4498033474019806,0.8169926056605481,-0.8698032738783201,-0.9105257904118328,0.7733615746146791,0.5970097087852652,-0.9712750498076116,0.4903246236430088,-1.0307730804423794,-1.1393017282962443,-0.7657106169328943,-0.9936836294788904,-1.1197273760827289
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA183,-0.6588890743727692,-0.751364473994619,-0.4518535509390043,2.4767689671935966,-0.7250402739027072,-0.8218954051709085,2.3801844108175443,-0.918081202208546,1.7617623231371775,-0.7062331645676762,-0.4057453281942372,-0.0537606145504099,1.1757540000481046
GOMF_ATP_DEPENDENT_ACTIVITY182,-1.1144684664806677,-1.4702847134564403,-0.9215963658485848,4.263634241852678,-1.450978027327561,-1.5908099596026664,5.013339007125339,-1.7501570566428128,3.434901497668936,-0.4848052737410249,0.0053622421622731,0.5115843688461604,1.8929416993423824
GOMF_ATP_DEPENDENT_DNA_DAMAGE_SENSOR_ACTIVITY187,-0.1964851867374412,-0.2185301410698123,-0.1966578358519367,0.7669470531708933,-0.1804043632376925,-0.2448246811949266,0.7307181121873486,-0.3246835784413492,0.7213953052732445,-0.2113286660027367,-0.0581698633086777,-0.0621549749856651,-0.4098206502965175
GOMF_ATP_DEPENDENT_PROTEIN_DISAGGREGASE_ACTIVITY191,-0.4336596208251596,0.0287951114857553,0.354578646989469,0.5679490754320105,-0.1427419552493903,-0.3727396465713442,-0.1563695176247263,-0.4401238976525974,0.7292960573449246,-0.0965070131914902,0.8893137756200185,0.5142769219716331,-0.6853267496452549
GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE192,-0.3673968022004832,-0.3120022024289857,-0.9841743938085984,1.8938695038221665,-0.6425660847423664,-0.5933975249276469,2.662842263136751,-1.0100141326350929,1.0780935976344976,-0.1948793136048041,0.0360928113499311,0.1241351436257798,0.2334053194905739
GOMF_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY195,0.9097176065635392,0.2508943721373917,-1.4533379524911334,-0.0055909506067432,-0.0912644066271015,0.6745782224491814,0.1941162106523047,0.1900501756597237,-0.5496450150409414,-0.9353213543450646,-1.1265934580389358,-0.7826290623289878,-1.1547676687610002
GOMF_ATPASE_ACTIVATOR_ACTIVITY170,0.8609521364979164,0.461000839424816,-1.3559335103503802,-0.1376915701894957,0.0640735583320943,0.1825733279351505,-0.1444331551212349,0.2036717936922737,-0.7152718515719731,0.3693762948256803,-0.1428879912712155,-0.5223151157092886,-0.5544844902967754
GOMF_ATPASE_BINDING171,1.32575637019178,1.4317585221829,-1.5471816779568464,-1.9126422026605905,0.8873035355795527,1.2808084720254735,-2.158458877787615,1.1039965540559362,-2.219466116218808,-1.2876402997612568,-0.6794433398441512,-2.0146770078423475,-2.6547515364580816
GOMF_ATPASE_COUPLED_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY172,-0.1507730964697398,-0.1865265942153112,0.3973934115395868,0.0515613514761668,-0.1395245958989916,-0.1505159645343549,0.1017318104583089,-0.1287245417897867,0.1158209033212455,-0.074127578357314,1.023563724495006,0.5977022511209094,-0.1648494501701245
GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY173,0.0204234829206963,-0.0872369411673661,0.1941928447125059,-0.0094781899759758,-0.1463052394307534,-0.0363449703061487,-0.0716878967461547,-0.0916669628377455,-0.1524403585100355,-0.1419335268347764,-0.0549292853318122,-0.0628727189175271,4.719992393079318
GOMF_ATPASE_INHIBITOR_ACTIVITY178,-0.0233405132240065,-0.1746078594607342,0.3521365581503593,0.075682047049414,-0.2648588053629147,-0.1513235214568704,0.0878354383499216,-0.0376299055597677,0.2405191681988875,-0.0444975795736837,0.4052235951744253,0.2797531949233643,-0.2132190839126843
GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING198,-0.1237213485755978,-0.7131941329588096,-0.1793562965020399,1.6699376771670245,-0.7235405432841588,-0.7123691898588166,1.942870194809514,-1.0833442060266198,1.2099180288078604,0.0745801893819255,-0.2753919506128331,0.4370202036239984,0.7634079313613928
GOMF_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY199,1.1373006826167122,0.8864291353432406,-1.0397855343390503,-1.1530135431337605,-0.1437431685526047,1.131808237097189,-1.0717147096494086,0.5997262287557505,-1.2614599134426916,-1.1694517526642991,-1.0825726441482566,-1.4278595907257396,-0.9233448900133386
GOMF_BH3_DOMAIN_BINDING211,0.2598471847541694,0.0866064567806988,0.6614308754375314,-0.6583723069737962,-0.1569013620281119,0.0946132357925612,-0.6041831740254456,0.0005093640623883,-0.2404582966586343,-0.3071109853868822,-0.3956620297342099,0.0503749597049522,0.1385299341559502
GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING212,-0.0196695646410482,-0.1823936066174667,1.438235263988957,-0.8164108770053475,-0.2426752885275789,0.1288922370116274,-0.7309540298923688,-0.0550176367919385,-0.4160299995094335,-0.2910974466650868,0.1708060618721703,0.9298421282111244,-0.2203510236164185
GOMF_BICARBONATE_MONOATOMIC_ANION_ANTIPORTER_ACTIVITY214,1.0987148180851083,0.0710629770879877,-0.5123259752733118,-0.5759529785594051,-0.277969199187822,0.6071327664568127,-0.5467029569336194,0.1199837261159868,-0.6099174069317895,-0.4949934042808218,-0.5264518042226473,-0.6163965212439699,-0.5193036578457391
GOMF_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY215,1.2207762648802,0.6005062009884322,-1.1023265356497192,-0.8060373496115529,0.2270087027029693,0.8154560385732542,-0.962855291987732,0.0536176694515721,-1.121657937209047,-0.9761634023279828,-1.153765902779308,-0.9066647076548708,-0.8484196687305009
GOMF_BILE_ACID_BINDING216,0.6574335573934208,1.3410799546634615,-1.625134577917602,-0.8467646491646292,1.4257276266320495,0.2607194136158552,-1.3199063766890993,0.7068635323116141,-1.806308289806037,-1.4440785228299609,-1.050462934446532,-1.7262713418371167,-1.9077285004254545
GOMF_BILE_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY218,0.7001802847440575,1.378130528480063,-1.16052385008725,-0.9163378292968996,0.6976627407622894,0.2928322715565875,-1.1704770570126397,0.2125140694312226,-1.1978783020639212,-1.0034837108792054,-1.171256973107044,-1.2031119618029766,-0.990208983305788
GOMF_BMP_RECEPTOR_BINDING224,-0.300302979937214,-0.1635864645820868,0.8232623496572745,-0.1111356487272982,-0.3507615432197586,-0.053729458489569,0.0489594013854,0.080699051083793,0.3306329496303613,0.2640353051174912,-0.704083598876889,0.2012343868227739,0.3021671387346015
GOMF_BUBBLE_DNA_BINDING226,-0.2303262238686523,-0.3130582534041195,-0.2376428326104094,0.8465830906536533,-0.2717878434492144,-0.3071371573130217,1.0451954470750364,-0.2827598300794737,0.6526885626421279,-0.2715576612744587,0.0590435660499114,0.1077408303038682,1.42529712521358
GOMF_C_ACYLTRANSFERASE_ACTIVITY404,0.7039289753979618,0.5620792698525445,-0.8542702303241901,-0.7142073573083313,0.2510930622914197,0.6564835791943152,-0.6418062681597644,0.2202469546105328,-0.751123150947569,-1.0148367846409336,-0.1112243696220247,-0.9338617051847924,-0.902843613878574
GOMF_C3HC4_TYPE_RING_FINGER_DOMAIN_BINDING229,-0.4236888124839622,0.0197369209072084,0.3510369126347166,0.573569828852523,-0.1659745359467249,-0.3653154080232025,-0.1114731445769053,-0.4624971209295007,0.7200610535617182,-0.1243372513158903,0.9018614659753986,0.5394894528593325,-0.6452870612926855
GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION232,-0.3388793667403018,-0.3206748230794078,1.0898895595656677,0.0842032056892346,0.1518732711176952,-0.6316825591209606,0.2792367208297971,-0.5616912616208322,0.4111991389023562,-0.7833810318522579,0.4367357433049856,0.4874978948102567,-1.3629826562399971
GOMF_CADHERIN_BINDING231,-0.9261244683472872,-1.9472197111019725,-3.4609607421085946,5.694710670686266,-0.9598416279305788,-1.2823959048295228,6.611607394007714,-1.6514300095289771,3.8790505938952617,0.5882905033246262,-0.2342814344288379,-0.2265080817641721,2.222233729784711
GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY238,1.1611017104131358,0.6257640148793862,-1.2835595392673051,-0.6409437709377717,0.1864506379449962,0.6204310831291259,-0.5808167810463918,0.1878082022914684,-1.3997601188989817,-0.9929264751253678,0.2756019354233406,-1.516580240979868,-1.1849047114967648
GOMF_CALCIUM_DEPENDENT_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY239,-0.2226302938501454,-0.1853903719234067,1.4758724380291646,-0.2069528572748103,-0.2349679789343423,-0.2914164295014471,-0.3927633230506629,-0.336284236684888,0.1095318095110246,-0.4632609233900838,-0.2381284910767956,-0.2969094532142231,-0.8064862405448031
