"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
DIPK2B,17.5392998594683,4.08888393957366,TRUE,0.339103869653768,DIPK2B,0.997269222531591,0.8671875,0.339103869653768
BMPR2,17.4002021453783,2.33857103853618,TRUE,0.423625254582485,BMPR2,0.889743451836713,0.168694241686942,0.423625254582485
RGCC,17.3511958770756,2.33070877796758,TRUE,0.412423625254583,RGCC,0.913781982369383,0.201592832254853,0.412423625254583
ZEB1,17.3505086444681,2.93012710209693,TRUE,0.365580448065173,ZEB1,0.96745308310992,0.371635610766046,0.365580448065173
UTRN,17.3307705794941,1.76484394165276,FALSE,0.476578411405295,UTRN,0.836039048595006,0.133409350057013,0.476578411405295
UBC,17.3254787831375,0.362190876783405,FALSE,0.961303462321792,UBC,0.098643786327152,0.0547977012828699,0.961303462321792
DPYSL2,17.3134367324653,2.34343627030429,TRUE,0.407331975560082,DPYSL2,0.91579343328497,0.203355363497712,0.407331975560082
OLFM1,17.2626668042451,3.92035445293395,TRUE,0.338085539714868,OLFM1,0.992236440541843,0.69601677148847,0.338085539714868
STC1,17.2614475329609,3.73196777313373,TRUE,0.346232179226069,STC1,0.982216508650705,0.505952380952381,0.346232179226069
ZFP36L1,17.1393524692386,0.701405435647598,FALSE,0.776985743380855,ZFP36L1,0.494464540173189,0.0763993191148493,0.776985743380855
CALD1,17.0939862636647,1.45225957673831,FALSE,0.471486761710794,CALD1,0.856518925913944,0.14820742637644,0.471486761710794
ECSCR,17.0269341714767,4.00851151725745,TRUE,0.329938900203666,ECSCR,0.997056462402997,0.854881266490765,0.329938900203666
GJA1,16.9856771227842,3.1266302789672,TRUE,0.367617107942974,GJA1,0.9505577005577,0.281371784879189,0.367617107942974
MGLL,16.958510224873,2.3317796086783,TRUE,0.414460285132383,MGLL,0.894419954843565,0.171657528469,0.414460285132383
ICAM2,16.9429530492151,3.37796065859522,TRUE,0.345213849287169,ICAM2,0.978896625602571,0.462482946793997,0.345213849287169
S100A16,16.9310559542279,2.15977131881964,TRUE,0.414460285132383,S100A16,0.899258144285561,0.178430512932924,0.414460285132383
HEG1,16.7444304672831,3.57026351536111,TRUE,0.338085539714868,HEG1,0.98109974835359,0.484671532846715,0.338085539714868
TFPI,16.7391468547976,3.41764439375762,TRUE,0.340122199592668,TFPI,0.980562248995984,0.479196556671449,0.340122199592668
NR2F2,16.6670251174822,1.89959776702885,FALSE,0.452138492871691,NR2F2,0.837813089146243,0.128509406657019,0.452138492871691
ZBTB16,16.6047699894704,1.05536003360454,FALSE,0.618126272912424,ZBTB16,0.638952287794805,0.0837125913667081,0.618126272912424
N4BP2L2,16.5834556956406,0.94302173660581,FALSE,0.658859470468432,N4BP2L2,0.603637947935955,0.0816403785488959,0.658859470468432
GIMAP6,16.5458194073965,3.23340924570772,TRUE,0.338085539714868,GIMAP6,0.979814745408792,0.468265162200282,0.338085539714868
ACVRL1,16.5232236114308,3.51783576296797,TRUE,0.334012219959267,ACVRL1,0.981371446924683,0.485207100591716,0.334012219959267
ELK3,16.5015917519256,3.0449759550515,TRUE,0.35132382892057,ELK3,0.961262323189027,0.323033707865169,0.35132382892057
CALCOCO2,16.4497062915347,1.42597837878281,TRUE,0.539714867617108,CALCOCO2,0.71800422100763,0.0923184114265807,0.539714867617108
JCAD,16.3107783873039,3.34599069256083,TRUE,0.340122199592668,JCAD,0.968567603748327,0.362649294245385,0.340122199592668
PLPP3,16.2501246690152,2.47818875641578,FALSE,0.377800407331976,PLPP3,0.926923489644812,0.214079630698211,0.377800407331976
GAS6,16.2361843298143,1.98157004803029,TRUE,0.430753564154786,GAS6,0.855697837081674,0.136231884057971,0.430753564154786
RPGR,16.2200634670332,3.27353933334754,TRUE,0.338085539714868,RPGR,0.970177223322803,0.373453318335208,0.338085539714868
SERPINH1,16.2135771565242,1.97106837168489,TRUE,0.406313645621181,SERPINH1,0.897958087049973,0.173629242819843,0.406313645621181
NRP1,16.1744464045693,3.01413411291606,TRUE,0.345213849287169,NRP1,0.96186395286556,0.322549952426261,0.345213849287169
HIF3A,16.1601739450389,2.86370376985606,TRUE,0.355397148676171,HIF3A,0.94930332261522,0.26949806949807,0.355397148676171
S100A13,16.1547011434179,1.65028962516022,FALSE,0.471486761710794,S100A13,0.80944678097703,0.115836877658244,0.471486761710794
DDX5,16.1242691043182,0.484096391849598,FALSE,0.868635437881874,DDX5,0.235239039435999,0.0578775953317954,0.868635437881874
LMCD1,16.1052550956123,3.59130855056829,TRUE,0.324847250509165,LMCD1,0.982557517388978,0.494573643410853,0.324847250509165
THBD,16.0855961447823,3.14305454664955,TRUE,0.343177189409369,THBD,0.960689802913453,0.314659197012138,0.343177189409369
CRIP2,16.083785692445,1.16927640151388,TRUE,0.582484725050917,CRIP2,0.648532841568585,0.0811117413499716,0.582484725050917
LHFPL6,16.076105101014,3.06721513254188,FALSE,0.332993890020367,LHFPL6,0.975912643185954,0.420849420849421,0.332993890020367
ERG,16.0606923512327,3.95967155986663,TRUE,0.312627291242363,ERG,0.996150144369586,0.810026385224274,0.312627291242363
SNRK,15.9536652845937,2.43078520215492,TRUE,0.374745417515275,SNRK,0.922643634998122,0.203314917127072,0.374745417515275
S100A6,15.9464488995291,0.509010772377624,FALSE,0.819755600814664,S100A6,0.499450670182378,0.0811737420590904,0.819755600814664
SHANK3,15.9450976723791,4.0052235699555,TRUE,0.310590631364562,SHANK3,0.9955624465355,0.786082474226804,0.310590631364562
HSPB1,15.9202321913936,0.740451391468326,FALSE,0.783095723014257,HSPB1,0.370449561403509,0.0627652628142344,0.783095723014257
MACF1,15.9080074965015,1.73216007708159,TRUE,0.45010183299389,MACF1,0.839607906500781,0.129239766081871,0.45010183299389
QKI,15.9039744069071,1.76683216686558,FALSE,0.441955193482688,QKI,0.843391655450875,0.129823511815734,0.441955193482688
PDE2A,15.9017409516294,3.88977335939393,TRUE,0.310590631364562,PDE2A,0.994974337040205,0.764411027568922,0.310590631364562
SERINC3,15.8702627334386,1.65697136038022,TRUE,0.467413441955194,SERINC3,0.802857142857143,0.111516034985423,0.467413441955194
IFI16,15.8033917451077,1.52042160424176,FALSE,0.44806517311609,IFI16,0.851742150896656,0.137801440651425,0.44806517311609
